state,type,year,category,total_enrollment,tuition_cost,enrollment
California,Public,2014,American Indian / Alaska Native,8589450,14988.666666666666,38292
California,Public,2014,Asian,8589450,14988.666666666666,1141026
California,Public,2014,Black,8589450,14988.666666666666,573684
California,Public,2014,Hispanic,8589450,14988.666666666666,3497544
California,Public,2014,Native Hawaiian / Pacific Islander,8589450,14988.666666666666,39972
California,Public,2014,Non-Resident Foreign,8589450,14988.666666666666,197622
California,Public,2014,Total Minority,8589450,14988.666666666666,5658300
California,Public,2014,Two Or More Races,8589450,14988.666666666666,367782
California,Public,2014,White,8589450,14988.666666666666,2469480
California,Public,2015,American Indian / Alaska Native,8589450,15435.666666666666,38292
California,Public,2015,Asian,8589450,15435.666666666666,1141026
California,Public,2015,Black,8589450,15435.666666666666,573684
California,Public,2015,Hispanic,8589450,15435.666666666666,3497544
California,Public,2015,Native Hawaiian / Pacific Islander,8589450,15435.666666666666,39972
California,Public,2015,Non-Resident Foreign,8589450,15435.666666666666,197622
California,Public,2015,Total Minority,8589450,15435.666666666666,5658300
California,Public,2015,Two Or More Races,8589450,15435.666666666666,367782
California,Public,2015,White,8589450,15435.666666666666,2469480
California,Public,2016,American Indian / Alaska Native,8589450,15605.333333333334,38292
California,Public,2016,Asian,8589450,15605.333333333334,1141026
California,Public,2016,Black,8589450,15605.333333333334,573684
California,Public,2016,Hispanic,8589450,15605.333333333334,3497544
California,Public,2016,Native Hawaiian / Pacific Islander,8589450,15605.333333333334,39972
California,Public,2016,Non-Resident Foreign,8589450,15605.333333333334,197622
California,Public,2016,Total Minority,8589450,15605.333333333334,5658300
California,Public,2016,Two Or More Races,8589450,15605.333333333334,367782
California,Public,2016,White,8589450,15605.333333333334,2469480
Colorado,Private,1985,American Indian / Alaska Native,183774,13256.0,1014
Colorado,Private,1985,Asian,183774,13256.0,6504
Colorado,Private,1985,Black,183774,13256.0,8568
Colorado,Private,1985,Hispanic,183774,13256.0,20130
Colorado,Private,1985,Native Hawaiian / Pacific Islander,183774,13256.0,324
Colorado,Private,1985,Non-Resident Foreign,183774,13256.0,9342
Colorado,Private,1985,Total Minority,183774,13256.0,42918
Colorado,Private,1985,Two Or More Races,183774,13256.0,6378
Colorado,Private,1985,White,183774,13256.0,122088
Colorado,Private,1995,American Indian / Alaska Native,183774,19872.0,1014
Colorado,Private,1995,Asian,183774,19872.0,6504
Colorado,Private,1995,Black,183774,19872.0,8568
Colorado,Private,1995,Hispanic,183774,19872.0,20130
Colorado,Private,1995,Native Hawaiian / Pacific Islander,183774,19872.0,324
Colorado,Private,1995,Non-Resident Foreign,183774,19872.0,9342
Colorado,Private,1995,Total Minority,183774,19872.0,42918
Colorado,Private,1995,Two Or More Races,183774,19872.0,6378
Colorado,Private,1995,White,183774,19872.0,122088
Colorado,Private,2000,American Indian / Alaska Native,183774,23117.833333333332,1014
Colorado,Private,2000,Asian,183774,23117.833333333332,6504
Colorado,Private,2000,Black,183774,23117.833333333332,8568
Colorado,Private,2000,Hispanic,183774,23117.833333333332,20130
Colorado,Private,2000,Native Hawaiian / Pacific Islander,183774,23117.833333333332,324
Colorado,Private,2000,Non-Resident Foreign,183774,23117.833333333332,9342
Colorado,Private,2000,Total Minority,183774,23117.833333333332,42918
Colorado,Private,2000,Two Or More Races,183774,23117.833333333332,6378
Colorado,Private,2000,White,183774,23117.833333333332,122088
Colorado,Private,2001,American Indian / Alaska Native,183774,24064.166666666668,1014
Colorado,Private,2001,Asian,183774,24064.166666666668,6504
Colorado,Private,2001,Black,183774,24064.166666666668,8568
Colorado,Private,2001,Hispanic,183774,24064.166666666668,20130
Colorado,Private,2001,Native Hawaiian / Pacific Islander,183774,24064.166666666668,324
Colorado,Private,2001,Non-Resident Foreign,183774,24064.166666666668,9342
Colorado,Private,2001,Total Minority,183774,24064.166666666668,42918
Colorado,Private,2001,Two Or More Races,183774,24064.166666666668,6378
Colorado,Private,2001,White,183774,24064.166666666668,122088
Colorado,Private,2002,American Indian / Alaska Native,183774,25222.166666666668,1014
Colorado,Private,2002,Asian,183774,25222.166666666668,6504
Colorado,Private,2002,Black,183774,25222.166666666668,8568
Colorado,Private,2002,Hispanic,183774,25222.166666666668,20130
Colorado,Private,2002,Native Hawaiian / Pacific Islander,183774,25222.166666666668,324
Colorado,Private,2002,Non-Resident Foreign,183774,25222.166666666668,9342
Colorado,Private,2002,Total Minority,183774,25222.166666666668,42918
Colorado,Private,2002,Two Or More Races,183774,25222.166666666668,6378
Colorado,Private,2002,White,183774,25222.166666666668,122088
Colorado,Private,2003,American Indian / Alaska Native,183774,26592.333333333332,1014
Colorado,Private,2003,Asian,183774,26592.333333333332,6504
Colorado,Private,2003,Black,183774,26592.333333333332,8568
Colorado,Private,2003,Hispanic,183774,26592.333333333332,20130
Colorado,Private,2003,Native Hawaiian / Pacific Islander,183774,26592.333333333332,324
Colorado,Private,2003,Non-Resident Foreign,183774,26592.333333333332,9342
Colorado,Private,2003,Total Minority,183774,26592.333333333332,42918
Colorado,Private,2003,Two Or More Races,183774,26592.333333333332,6378
Colorado,Private,2003,White,183774,26592.333333333332,122088
Colorado,Private,2004,American Indian / Alaska Native,183774,27331.5,1014
Colorado,Private,2004,Asian,183774,27331.5,6504
Colorado,Private,2004,Black,183774,27331.5,8568
Colorado,Private,2004,Hispanic,183774,27331.5,20130
Colorado,Private,2004,Native Hawaiian / Pacific Islander,183774,27331.5,324
Colorado,Private,2004,Non-Resident Foreign,183774,27331.5,9342
Colorado,Private,2004,Total Minority,183774,27331.5,42918
Colorado,Private,2004,Two Or More Races,183774,27331.5,6378
Colorado,Private,2004,White,183774,27331.5,122088
Colorado,Private,2005,American Indian / Alaska Native,183774,27981.333333333332,1014
Colorado,Private,2005,Asian,183774,27981.333333333332,6504
Colorado,Private,2005,Black,183774,27981.333333333332,8568
Colorado,Private,2005,Hispanic,183774,27981.333333333332,20130
Colorado,Private,2005,Native Hawaiian / Pacific Islander,183774,27981.333333333332,324
Colorado,Private,2005,Non-Resident Foreign,183774,27981.333333333332,9342
Colorado,Private,2005,Total Minority,183774,27981.333333333332,42918
Colorado,Private,2005,Two Or More Races,183774,27981.333333333332,6378
Colorado,Private,2005,White,183774,27981.333333333332,122088
Colorado,Private,2009,American Indian / Alaska Native,183774,30964.0,1014
Colorado,Private,2009,Asian,183774,30964.0,6504
Colorado,Private,2009,Black,183774,30964.0,8568
Colorado,Private,2009,Hispanic,183774,30964.0,20130
Colorado,Private,2009,Native Hawaiian / Pacific Islander,183774,30964.0,324
Colorado,Private,2009,Non-Resident Foreign,183774,30964.0,9342
Colorado,Private,2009,Total Minority,183774,30964.0,42918
Colorado,Private,2009,Two Or More Races,183774,30964.0,6378
Colorado,Private,2009,White,183774,30964.0,122088
Colorado,Private,2013,American Indian / Alaska Native,183774,32681.0,1014
Colorado,Private,2013,Asian,183774,32681.0,6504
Colorado,Private,2013,Black,183774,32681.0,8568
Colorado,Private,2013,Hispanic,183774,32681.0,20130
Colorado,Private,2013,Native Hawaiian / Pacific Islander,183774,32681.0,324
Colorado,Private,2013,Non-Resident Foreign,183774,32681.0,9342
Colorado,Private,2013,Total Minority,183774,32681.0,42918
Colorado,Private,2013,Two Or More Races,183774,32681.0,6378
Colorado,Private,2013,White,183774,32681.0,122088
Colorado,Private,2014,American Indian / Alaska Native,183774,33665.333333333336,1014
Colorado,Private,2014,Asian,183774,33665.333333333336,6504
Colorado,Private,2014,Black,183774,33665.333333333336,8568
Colorado,Private,2014,Hispanic,183774,33665.333333333336,20130
Colorado,Private,2014,Native Hawaiian / Pacific Islander,183774,33665.333333333336,324
Colorado,Private,2014,Non-Resident Foreign,183774,33665.333333333336,9342
Colorado,Private,2014,Total Minority,183774,33665.333333333336,42918
Colorado,Private,2014,Two Or More Races,183774,33665.333333333336,6378
Colorado,Private,2014,White,183774,33665.333333333336,122088
Colorado,Private,2015,American Indian / Alaska Native,183774,34624.0,1014
Colorado,Private,2015,Asian,183774,34624.0,6504
Colorado,Private,2015,Black,183774,34624.0,8568
Colorado,Private,2015,Hispanic,183774,34624.0,20130
Colorado,Private,2015,Native Hawaiian / Pacific Islander,183774,34624.0,324
Colorado,Private,2015,Non-Resident Foreign,183774,34624.0,9342
Colorado,Private,2015,Total Minority,183774,34624.0,42918
Colorado,Private,2015,Two Or More Races,183774,34624.0,6378
Colorado,Private,2015,White,183774,34624.0,122088
Colorado,Private,2016,American Indian / Alaska Native,183774,35758.333333333336,1014
Colorado,Private,2016,Asian,183774,35758.333333333336,6504
Colorado,Private,2016,Black,183774,35758.333333333336,8568
Colorado,Private,2016,Hispanic,183774,35758.333333333336,20130
Colorado,Private,2016,Native Hawaiian / Pacific Islander,183774,35758.333333333336,324
Colorado,Private,2016,Non-Resident Foreign,183774,35758.333333333336,9342
Colorado,Private,2016,Total Minority,183774,35758.333333333336,42918
Colorado,Private,2016,Two Or More Races,183774,35758.333333333336,6378
Colorado,Private,2016,White,183774,35758.333333333336,122088
Colorado,Public,1985,American Indian / Alaska Native,789084,5604.333333333333,11598
Colorado,Public,1985,Asian,789084,5604.333333333333,19632
Colorado,Public,1985,Black,789084,5604.333333333333,38562
Colorado,Public,1985,Hispanic,789084,5604.333333333333,136428
Colorado,Public,1985,Native Hawaiian / Pacific Islander,789084,5604.333333333333,2112
Colorado,Public,1985,Non-Resident Foreign,789084,5604.333333333333,16794
Colorado,Public,1985,Total Minority,789084,5604.333333333333,237918
Colorado,Public,1985,Two Or More Races,789084,5604.333333333333,29586
Colorado,Public,1985,White,789084,5604.333333333333,483042
Colorado,Public,1995,American Indian / Alaska Native,789084,7491.833333333333,11598
Colorado,Public,1995,Asian,789084,7491.833333333333,19632
Colorado,Public,1995,Black,789084,7491.833333333333,38562
Colorado,Public,1995,Hispanic,789084,7491.833333333333,136428
Colorado,Public,1995,Native Hawaiian / Pacific Islander,789084,7491.833333333333,2112
Colorado,Public,1995,Non-Resident Foreign,789084,7491.833333333333,16794
Colorado,Public,1995,Total Minority,789084,7491.833333333333,237918
Colorado,Public,1995,Two Or More Races,789084,7491.833333333333,29586
Colorado,Public,1995,White,789084,7491.833333333333,483042
Colorado,Public,2000,American Indian / Alaska Native,789084,8381.833333333334,11598
Colorado,Public,2000,Asian,789084,8381.833333333334,19632
Colorado,Public,2000,Black,789084,8381.833333333334,38562
Colorado,Public,2000,Hispanic,789084,8381.833333333334,136428
Colorado,Public,2000,Native Hawaiian / Pacific Islander,789084,8381.833333333334,2112
Colorado,Public,2000,Non-Resident Foreign,789084,8381.833333333334,16794
Colorado,Public,2000,Total Minority,789084,8381.833333333334,237918
Colorado,Public,2000,Two Or More Races,789084,8381.833333333334,29586
Colorado,Public,2000,White,789084,8381.833333333334,483042
Colorado,Public,2001,American Indian / Alaska Native,789084,8799.666666666666,11598
Colorado,Public,2001,Asian,789084,8799.666666666666,19632
Colorado,Public,2001,Black,789084,8799.666666666666,38562
Colorado,Public,2001,Hispanic,789084,8799.666666666666,136428
Colorado,Public,2001,Native Hawaiian / Pacific Islander,789084,8799.666666666666,2112
Colorado,Public,2001,Non-Resident Foreign,789084,8799.666666666666,16794
Colorado,Public,2001,Total Minority,789084,8799.666666666666,237918
Colorado,Public,2001,Two Or More Races,789084,8799.666666666666,29586
Colorado,Public,2001,White,789084,8799.666666666666,483042
Colorado,Public,2002,American Indian / Alaska Native,789084,9287.333333333334,11598
Colorado,Public,2002,Asian,789084,9287.333333333334,19632
Colorado,Public,2002,Black,789084,9287.333333333334,38562
Colorado,Public,2002,Hispanic,789084,9287.333333333334,136428
Colorado,Public,2002,Native Hawaiian / Pacific Islander,789084,9287.333333333334,2112
Colorado,Public,2002,Non-Resident Foreign,789084,9287.333333333334,16794
Colorado,Public,2002,Total Minority,789084,9287.333333333334,237918
Colorado,Public,2002,Two Or More Races,789084,9287.333333333334,29586
Colorado,Public,2002,White,789084,9287.333333333334,483042
Colorado,Public,2003,American Indian / Alaska Native,789084,9958.166666666666,11598
Colorado,Public,2003,Asian,789084,9958.166666666666,19632
Colorado,Public,2003,Black,789084,9958.166666666666,38562
Colorado,Public,2003,Hispanic,789084,9958.166666666666,136428
Colorado,Public,2003,Native Hawaiian / Pacific Islander,789084,9958.166666666666,2112
Colorado,Public,2003,Non-Resident Foreign,789084,9958.166666666666,16794
Colorado,Public,2003,Total Minority,789084,9958.166666666666,237918
Colorado,Public,2003,Two Or More Races,789084,9958.166666666666,29586
Colorado,Public,2003,White,789084,9958.166666666666,483042
Colorado,Public,2004,American Indian / Alaska Native,789084,10447.5,11598
Colorado,Public,2004,Asian,789084,10447.5,19632
Colorado,Public,2004,Black,789084,10447.5,38562
Colorado,Public,2004,Hispanic,789084,10447.5,136428
Colorado,Public,2004,Native Hawaiian / Pacific Islander,789084,10447.5,2112
Colorado,Public,2004,Non-Resident Foreign,789084,10447.5,16794
Colorado,Public,2004,Total Minority,789084,10447.5,237918
Colorado,Public,2004,Two Or More Races,789084,10447.5,29586
Colorado,Public,2004,White,789084,10447.5,483042
Colorado,Public,2005,American Indian / Alaska Native,789084,10747.166666666666,11598
Colorado,Public,2005,Asian,789084,10747.166666666666,19632
Colorado,Public,2005,Black,789084,10747.166666666666,38562
Colorado,Public,2005,Hispanic,789084,10747.166666666666,136428
Colorado,Public,2005,Native Hawaiian / Pacific Islander,789084,10747.166666666666,2112
Colorado,Public,2005,Non-Resident Foreign,789084,10747.166666666666,16794
Colorado,Public,2005,Total Minority,789084,10747.166666666666,237918
Colorado,Public,2005,Two Or More Races,789084,10747.166666666666,29586
Colorado,Public,2005,White,789084,10747.166666666666,483042
Colorado,Public,2012,American Indian / Alaska Native,789084,14144.833333333334,11598
Colorado,Public,2012,Asian,789084,14144.833333333334,19632
Colorado,Public,2012,Black,789084,14144.833333333334,38562
Colorado,Public,2012,Hispanic,789084,14144.833333333334,136428
Colorado,Public,2012,Native Hawaiian / Pacific Islander,789084,14144.833333333334,2112
Colorado,Public,2012,Non-Resident Foreign,789084,14144.833333333334,16794
Colorado,Public,2012,Total Minority,789084,14144.833333333334,237918
Colorado,Public,2012,Two Or More Races,789084,14144.833333333334,29586
Colorado,Public,2012,White,789084,14144.833333333334,483042
Colorado,Public,2013,American Indian / Alaska Native,789084,14571.666666666666,11598
Colorado,Public,2013,Asian,789084,14571.666666666666,19632
Colorado,Public,2013,Black,789084,14571.666666666666,38562
Colorado,Public,2013,Hispanic,789084,14571.666666666666,136428
Colorado,Public,2013,Native Hawaiian / Pacific Islander,789084,14571.666666666666,2112
Colorado,Public,2013,Non-Resident Foreign,789084,14571.666666666666,16794
Colorado,Public,2013,Total Minority,789084,14571.666666666666,237918
Colorado,Public,2013,Two Or More Races,789084,14571.666666666666,29586
Colorado,Public,2013,White,789084,14571.666666666666,483042
Colorado,Public,2014,American Indian / Alaska Native,789084,14988.666666666666,11598
Colorado,Public,2014,Asian,789084,14988.666666666666,19632
Colorado,Public,2014,Black,789084,14988.666666666666,38562
Colorado,Public,2014,Hispanic,789084,14988.666666666666,136428
Colorado,Public,2014,Native Hawaiian / Pacific Islander,789084,14988.666666666666,2112
Colorado,Public,2014,Non-Resident Foreign,789084,14988.666666666666,16794
Colorado,Public,2014,Total Minority,789084,14988.666666666666,237918
Colorado,Public,2014,Two Or More Races,789084,14988.666666666666,29586
Colorado,Public,2014,White,789084,14988.666666666666,483042
Colorado,Public,2015,American Indian / Alaska Native,789084,15435.666666666666,11598
Colorado,Public,2015,Asian,789084,15435.666666666666,19632
Colorado,Public,2015,Black,789084,15435.666666666666,38562
Colorado,Public,2015,Hispanic,789084,15435.666666666666,136428
Colorado,Public,2015,Native Hawaiian / Pacific Islander,789084,15435.666666666666,2112
Colorado,Public,2015,Non-Resident Foreign,789084,15435.666666666666,16794
Colorado,Public,2015,Total Minority,789084,15435.666666666666,237918
Colorado,Public,2015,Two Or More Races,789084,15435.666666666666,29586
Colorado,Public,2015,White,789084,15435.666666666666,483042
Colorado,Public,2016,American Indian / Alaska Native,789084,15605.333333333334,11598
Colorado,Public,2016,Asian,789084,15605.333333333334,19632
Colorado,Public,2016,Black,789084,15605.333333333334,38562
Colorado,Public,2016,Hispanic,789084,15605.333333333334,136428
Colorado,Public,2016,Native Hawaiian / Pacific Islander,789084,15605.333333333334,2112
Colorado,Public,2016,Non-Resident Foreign,789084,15605.333333333334,16794
Colorado,Public,2016,Total Minority,789084,15605.333333333334,237918
Colorado,Public,2016,Two Or More Races,789084,15605.333333333334,29586
Colorado,Public,2016,White,789084,15605.333333333334,483042
Connecticut,Private,1985,American Indian / Alaska Native,386736,13256.0,1110
Connecticut,Private,1985,Asian,386736,13256.0,18288
Connecticut,Private,1985,Black,386736,13256.0,37344
Connecticut,Private,1985,Hispanic,386736,13256.0,34278
Connecticut,Private,1985,Native Hawaiian / Pacific Islander,386736,13256.0,390
Connecticut,Private,1985,Non-Resident Foreign,386736,13256.0,38106
Connecticut,Private,1985,Total Minority,386736,13256.0,99696
Connecticut,Private,1985,Two Or More Races,386736,13256.0,8286
Connecticut,Private,1985,White,386736,13256.0,224898
Connecticut,Private,1995,American Indian / Alaska Native,386736,19872.0,1110
Connecticut,Private,1995,Asian,386736,19872.0,18288
Connecticut,Private,1995,Black,386736,19872.0,37344
Connecticut,Private,1995,Hispanic,386736,19872.0,34278
Connecticut,Private,1995,Native Hawaiian / Pacific Islander,386736,19872.0,390
Connecticut,Private,1995,Non-Resident Foreign,386736,19872.0,38106
Connecticut,Private,1995,Total Minority,386736,19872.0,99696
Connecticut,Private,1995,Two Or More Races,386736,19872.0,8286
Connecticut,Private,1995,White,386736,19872.0,224898
Connecticut,Private,2000,American Indian / Alaska Native,386736,23117.833333333332,1110
Connecticut,Private,2000,Asian,386736,23117.833333333332,18288
Connecticut,Private,2000,Black,386736,23117.833333333332,37344
Connecticut,Private,2000,Hispanic,386736,23117.833333333332,34278
Connecticut,Private,2000,Native Hawaiian / Pacific Islander,386736,23117.833333333332,390
Connecticut,Private,2000,Non-Resident Foreign,386736,23117.833333333332,38106
Connecticut,Private,2000,Total Minority,386736,23117.833333333332,99696
Connecticut,Private,2000,Two Or More Races,386736,23117.833333333332,8286
Connecticut,Private,2000,White,386736,23117.833333333332,224898
Connecticut,Private,2001,American Indian / Alaska Native,386736,24064.166666666668,1110
Connecticut,Private,2001,Asian,386736,24064.166666666668,18288
Connecticut,Private,2001,Black,386736,24064.166666666668,37344
Connecticut,Private,2001,Hispanic,386736,24064.166666666668,34278
Connecticut,Private,2001,Native Hawaiian / Pacific Islander,386736,24064.166666666668,390
Connecticut,Private,2001,Non-Resident Foreign,386736,24064.166666666668,38106
Connecticut,Private,2001,Total Minority,386736,24064.166666666668,99696
Connecticut,Private,2001,Two Or More Races,386736,24064.166666666668,8286
Connecticut,Private,2001,White,386736,24064.166666666668,224898
Connecticut,Private,2002,American Indian / Alaska Native,386736,25222.166666666668,1110
Connecticut,Private,2002,Asian,386736,25222.166666666668,18288
Connecticut,Private,2002,Black,386736,25222.166666666668,37344
Connecticut,Private,2002,Hispanic,386736,25222.166666666668,34278
Connecticut,Private,2002,Native Hawaiian / Pacific Islander,386736,25222.166666666668,390
Connecticut,Private,2002,Non-Resident Foreign,386736,25222.166666666668,38106
Connecticut,Private,2002,Total Minority,386736,25222.166666666668,99696
Connecticut,Private,2002,Two Or More Races,386736,25222.166666666668,8286
Connecticut,Private,2002,White,386736,25222.166666666668,224898
Connecticut,Private,2003,American Indian / Alaska Native,386736,26592.333333333332,1110
Connecticut,Private,2003,Asian,386736,26592.333333333332,18288
Connecticut,Private,2003,Black,386736,26592.333333333332,37344
Connecticut,Private,2003,Hispanic,386736,26592.333333333332,34278
Connecticut,Private,2003,Native Hawaiian / Pacific Islander,386736,26592.333333333332,390
Connecticut,Private,2003,Non-Resident Foreign,386736,26592.333333333332,38106
Connecticut,Private,2003,Total Minority,386736,26592.333333333332,99696
Connecticut,Private,2003,Two Or More Races,386736,26592.333333333332,8286
Connecticut,Private,2003,White,386736,26592.333333333332,224898
Connecticut,Private,2004,American Indian / Alaska Native,386736,27331.5,1110
Connecticut,Private,2004,Asian,386736,27331.5,18288
Connecticut,Private,2004,Black,386736,27331.5,37344
Connecticut,Private,2004,Hispanic,386736,27331.5,34278
Connecticut,Private,2004,Native Hawaiian / Pacific Islander,386736,27331.5,390
Connecticut,Private,2004,Non-Resident Foreign,386736,27331.5,38106
Connecticut,Private,2004,Total Minority,386736,27331.5,99696
Connecticut,Private,2004,Two Or More Races,386736,27331.5,8286
Connecticut,Private,2004,White,386736,27331.5,224898
Connecticut,Private,2005,American Indian / Alaska Native,386736,27981.333333333332,1110
Connecticut,Private,2005,Asian,386736,27981.333333333332,18288
Connecticut,Private,2005,Black,386736,27981.333333333332,37344
Connecticut,Private,2005,Hispanic,386736,27981.333333333332,34278
Connecticut,Private,2005,Native Hawaiian / Pacific Islander,386736,27981.333333333332,390
Connecticut,Private,2005,Non-Resident Foreign,386736,27981.333333333332,38106
Connecticut,Private,2005,Total Minority,386736,27981.333333333332,99696
Connecticut,Private,2005,Two Or More Races,386736,27981.333333333332,8286
Connecticut,Private,2005,White,386736,27981.333333333332,224898
Connecticut,Private,2009,American Indian / Alaska Native,386736,30964.0,1110
Connecticut,Private,2009,Asian,386736,30964.0,18288
Connecticut,Private,2009,Black,386736,30964.0,37344
Connecticut,Private,2009,Hispanic,386736,30964.0,34278
Connecticut,Private,2009,Native Hawaiian / Pacific Islander,386736,30964.0,390
Connecticut,Private,2009,Non-Resident Foreign,386736,30964.0,38106
Connecticut,Private,2009,Total Minority,386736,30964.0,99696
Connecticut,Private,2009,Two Or More Races,386736,30964.0,8286
Connecticut,Private,2009,White,386736,30964.0,224898
Connecticut,Private,2013,American Indian / Alaska Native,386736,32681.0,1110
Connecticut,Private,2013,Asian,386736,32681.0,18288
Connecticut,Private,2013,Black,386736,32681.0,37344
Connecticut,Private,2013,Hispanic,386736,32681.0,34278
Connecticut,Private,2013,Native Hawaiian / Pacific Islander,386736,32681.0,390
Connecticut,Private,2013,Non-Resident Foreign,386736,32681.0,38106
Connecticut,Private,2013,Total Minority,386736,32681.0,99696
Connecticut,Private,2013,Two Or More Races,386736,32681.0,8286
Connecticut,Private,2013,White,386736,32681.0,224898
Connecticut,Private,2014,American Indian / Alaska Native,386736,33665.333333333336,1110
Connecticut,Private,2014,Asian,386736,33665.333333333336,18288
Connecticut,Private,2014,Black,386736,33665.333333333336,37344
Connecticut,Private,2014,Hispanic,386736,33665.333333333336,34278
Connecticut,Private,2014,Native Hawaiian / Pacific Islander,386736,33665.333333333336,390
Connecticut,Private,2014,Non-Resident Foreign,386736,33665.333333333336,38106
Connecticut,Private,2014,Total Minority,386736,33665.333333333336,99696
Connecticut,Private,2014,Two Or More Races,386736,33665.333333333336,8286
Connecticut,Private,2014,White,386736,33665.333333333336,224898
Connecticut,Private,2015,American Indian / Alaska Native,386736,34624.0,1110
Connecticut,Private,2015,Asian,386736,34624.0,18288
Connecticut,Private,2015,Black,386736,34624.0,37344
Connecticut,Private,2015,Hispanic,386736,34624.0,34278
Connecticut,Private,2015,Native Hawaiian / Pacific Islander,386736,34624.0,390
Connecticut,Private,2015,Non-Resident Foreign,386736,34624.0,38106
Connecticut,Private,2015,Total Minority,386736,34624.0,99696
Connecticut,Private,2015,Two Or More Races,386736,34624.0,8286
Connecticut,Private,2015,White,386736,34624.0,224898
Connecticut,Private,2016,American Indian / Alaska Native,386736,35758.333333333336,1110
Connecticut,Private,2016,Asian,386736,35758.333333333336,18288
Connecticut,Private,2016,Black,386736,35758.333333333336,37344
Connecticut,Private,2016,Hispanic,386736,35758.333333333336,34278
Connecticut,Private,2016,Native Hawaiian / Pacific Islander,386736,35758.333333333336,390
Connecticut,Private,2016,Non-Resident Foreign,386736,35758.333333333336,38106
Connecticut,Private,2016,Total Minority,386736,35758.333333333336,99696
Connecticut,Private,2016,Two Or More Races,386736,35758.333333333336,8286
Connecticut,Private,2016,White,386736,35758.333333333336,224898
Connecticut,Public,1985,American Indian / Alaska Native,568140,5604.333333333333,1044
Connecticut,Public,1985,Asian,568140,5604.333333333333,27132
Connecticut,Public,1985,Black,568140,5604.333333333333,66144
Connecticut,Public,1985,Hispanic,568140,5604.333333333333,82494
Connecticut,Public,1985,Native Hawaiian / Pacific Islander,568140,5604.333333333333,570
Connecticut,Public,1985,Non-Resident Foreign,568140,5604.333333333333,19224
Connecticut,Public,1985,Total Minority,568140,5604.333333333333,188874
Connecticut,Public,1985,Two Or More Races,568140,5604.333333333333,11490
Connecticut,Public,1985,White,568140,5604.333333333333,327510
Connecticut,Public,1995,American Indian / Alaska Native,568140,7491.833333333333,1044
Connecticut,Public,1995,Asian,568140,7491.833333333333,27132
Connecticut,Public,1995,Black,568140,7491.833333333333,66144
Connecticut,Public,1995,Hispanic,568140,7491.833333333333,82494
Connecticut,Public,1995,Native Hawaiian / Pacific Islander,568140,7491.833333333333,570
Connecticut,Public,1995,Non-Resident Foreign,568140,7491.833333333333,19224
Connecticut,Public,1995,Total Minority,568140,7491.833333333333,188874
Connecticut,Public,1995,Two Or More Races,568140,7491.833333333333,11490
Connecticut,Public,1995,White,568140,7491.833333333333,327510
Connecticut,Public,2000,American Indian / Alaska Native,568140,8381.833333333334,1044
Connecticut,Public,2000,Asian,568140,8381.833333333334,27132
Connecticut,Public,2000,Black,568140,8381.833333333334,66144
Connecticut,Public,2000,Hispanic,568140,8381.833333333334,82494
Connecticut,Public,2000,Native Hawaiian / Pacific Islander,568140,8381.833333333334,570
Connecticut,Public,2000,Non-Resident Foreign,568140,8381.833333333334,19224
Connecticut,Public,2000,Total Minority,568140,8381.833333333334,188874
Connecticut,Public,2000,Two Or More Races,568140,8381.833333333334,11490
Connecticut,Public,2000,White,568140,8381.833333333334,327510
Connecticut,Public,2001,American Indian / Alaska Native,568140,8799.666666666666,1044
Connecticut,Public,2001,Asian,568140,8799.666666666666,27132
Connecticut,Public,2001,Black,568140,8799.666666666666,66144
Connecticut,Public,2001,Hispanic,568140,8799.666666666666,82494
Connecticut,Public,2001,Native Hawaiian / Pacific Islander,568140,8799.666666666666,570
Connecticut,Public,2001,Non-Resident Foreign,568140,8799.666666666666,19224
Connecticut,Public,2001,Total Minority,568140,8799.666666666666,188874
Connecticut,Public,2001,Two Or More Races,568140,8799.666666666666,11490
Connecticut,Public,2001,White,568140,8799.666666666666,327510
Connecticut,Public,2002,American Indian / Alaska Native,568140,9287.333333333334,1044
Connecticut,Public,2002,Asian,568140,9287.333333333334,27132
Connecticut,Public,2002,Black,568140,9287.333333333334,66144
Connecticut,Public,2002,Hispanic,568140,9287.333333333334,82494
Connecticut,Public,2002,Native Hawaiian / Pacific Islander,568140,9287.333333333334,570
Connecticut,Public,2002,Non-Resident Foreign,568140,9287.333333333334,19224
Connecticut,Public,2002,Total Minority,568140,9287.333333333334,188874
Connecticut,Public,2002,Two Or More Races,568140,9287.333333333334,11490
Connecticut,Public,2002,White,568140,9287.333333333334,327510
Connecticut,Public,2003,American Indian / Alaska Native,568140,9958.166666666666,1044
Connecticut,Public,2003,Asian,568140,9958.166666666666,27132
Connecticut,Public,2003,Black,568140,9958.166666666666,66144
Connecticut,Public,2003,Hispanic,568140,9958.166666666666,82494
Connecticut,Public,2003,Native Hawaiian / Pacific Islander,568140,9958.166666666666,570
Connecticut,Public,2003,Non-Resident Foreign,568140,9958.166666666666,19224
Connecticut,Public,2003,Total Minority,568140,9958.166666666666,188874
Connecticut,Public,2003,Two Or More Races,568140,9958.166666666666,11490
Connecticut,Public,2003,White,568140,9958.166666666666,327510
Connecticut,Public,2004,American Indian / Alaska Native,568140,10447.5,1044
Connecticut,Public,2004,Asian,568140,10447.5,27132
Connecticut,Public,2004,Black,568140,10447.5,66144
